nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,RAS/RAF_wt,MSI-H/dMMR,MSS/pMMR,HER2,BRAF_mut,KRAS_G12C,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT04421820,BOLD-100 in Combination With FOLFOX for the Treatment of Advanced Solid Tumours,PHASE1;PHASE2,Phase 2,RECRUITING,220,"Bold Therapeutics, Inc.",Bold Therapeutics,1,1,0,active_comparator,9,bold-100 +/- folfox chemotherapy (arm vii),bold-100 in combination with folfox chemotherapy (arms i-vi),,Small Molecule,BRAF;ER;HER2;MSI;MSI-H,0,1,1,1,0,1,0,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR, HER2+",metastatic · measurable (RECIST)
NCT04429542,Study of Safety and Tolerability of BCA101 Monotherapy and in Combination Therapy in Patients With EGFR-driven Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,292,Bicara Therapeutics,Bicara,3,1,1,multi_experimental,2,bca101,bca101;pembrolizumab,EGFR,Bispecific Antibody,EGFR;PD-L1;biomarker;biomarker analysis,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT04430738,Tucatinib Plus Trastuzumab and Oxaliplatin-based Chemotherapy or Pembrolizumab-containing Combinations for HER2+ Gastrointestinal Cancers,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,40,"Seagen, a wholly owned subsidiary of Pfizer",Pfizer,687,1,1,multi_experimental,9,trastuzumab;tucatinib,capecitabine;fluorouracil;leucovorin;oxaliplatin;pembrolizumab;trastuzumab;tucatinib,HER2,Small Molecule,HER2;MET;PD-L1,0,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · adenoca. · measurable (RECIST)
NCT04440735,A Study of DSP107 Alone and in Combination with Atezolizumab for Patients with Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,125,Kahr Medical,Kahr Medical,3,1,0,multi_experimental,5,dsp107,atezolizumab;dsp107,CD47,Bispecific Antibody,ALK;BRAF;CD47;KRAS;NTRK;PD-L1;RET;ROS1,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · squamous · measurable (RECIST)
NCT04449874,"A Study to Evaluate the Safety, Pharmacokinetics, and Activity of GDC-6036 Alone or in Combination in Participants With Advanced or Metastatic Solid Tumors With a KRAS G12C Mutation",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,498,"Genentech, Inc.",Roche/Genentech,922,1,1,multi_experimental,7,gdc-6036,atezolizumab;bevacizumab;cetuximab;erlotinib;gdc-1971;gdc-6036;inavolisib,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic
NCT04482309,A Phase 2 Study of T-DXd in Patients With Selected HER2 Expressing Tumors,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,477,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,12,trastuzumab deruxtecan,trastuzumab deruxtecan,HER2,ADC,HER2,1,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · adenoca. · measurable (RECIST)
NCT04486378,"A Phase II Clinical Trial Comparing the Efficacy of RO7198457 Versus Watchful Waiting in Patients With ctDNA-positive, Resected Stage II (High Risk) and Stage III Colorectal Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,327,BioNTech SE,BioNTech,45,1,1,multi_experimental,5,ro7198457 intravenous (iv),ro7198457 intravenous (iv),EGFR,Monoclonal Antibody,MSI;biomarker;ctDNA,1,1,0,1,0,0,0,0,1,0,1,MSI-H/dMMR,metastatic · 1st-line · adenoca.
NCT04511039,Trifluridine/Tipiracil and Talazoparib for the Treatment of Patients With Locally Advanced or Metastatic Colorectal or Gastroesophageal Cancer,PHASE1,Phase 1,RECRUITING,45,Roswell Park Cancer Institute,Roswell Park Cancer Institute,73,0,1,single_arm,1,talazoparib tosylate;trifluridine/tipiracil,talazoparib tosylate;trifluridine/tipiracil,TS,Small Molecule,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT04547166,A Clinical Study to Evaluate Efficacy and Safety of Serplulimab（HLX10） Combined With Bevacizumab（HLX04) and Chemotherapy (XELOX) in Patients With Metastatic Colorectal Cancer (mCRC),PHASE2;PHASE3,Phase 3,RECRUITING,568,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,placebo_comparator,2,hlx04、,hlx04、;hlx10,PD-1,Monoclonal Antibody,MSI;MSI-H;PD-L1,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca. · measurable (RECIST)
NCT04575922,Nivolumab+Ipilimumab+RT in MSS mCRC,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,32,Massachusetts General Hospital,Massachusetts General Hospital,170,0,1,single_arm,1,ipilimumab;nivolumab;radiation therapy,ipilimumab;nivolumab;radiation therapy,PD-1,Monoclonal Antibody,CD30;MSI,1,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca. · measurable (RECIST)
NCT04585035,Study to Evaluate D-1553 in Subjects With Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,180,"InventisBio Co., Ltd",InventisBio,10,1,1,multi_experimental,3,d-1553,d-1553;d-1553 in combination with drug: pembrolizumab;drug: cetuximab;drug: other;drug:keytruda,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,0,1,1,KRAS G12C,metastatic · 2nd-line+ · measurable (RECIST)
NCT04585750,The Evaluation of PC14586 in Patients With Advanced Solid Tumors Harboring a TP53 Y220C Mutation (PYNNACLE),PHASE1;PHASE2,Phase 2,RECRUITING,300,"PMV Pharmaceuticals, Inc",PMV Pharmaceuticals,2,1,1,multi_experimental,9,rezatapopt,pembrolizumab;rezatapopt,PD-1,Monoclonal Antibody,KRAS;PD-L1,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT04599140,"SX-682 and Nivolumab for the Treatment of RAS-Mutated, MSS Unresectable or Metastatic Colorectal Cancer, the STOPTRAFFIC-1 Trial",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,51,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,cxcr1/2 inhibitor sx-682;nivolumab,cxcr1/2 inhibitor sx-682;nivolumab,CXCR1/2,Small Molecule,KRAS;MMR;MSS;RAS;biomarker,0,1,0,0,1,0,0,0,0,0,1,MSS/pMMR,metastatic · adenoca. · measurable (RECIST)
NCT04639219,A Study of T-DXd for the Treatment of Solid Tumors Harboring HER2 Activating Mutations,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,102,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,trastuzumab deruxtecan,trastuzumab deruxtecan,HER2,ADC,HER2,1,1,0,0,0,1,0,0,0,0,1,HER2+,metastatic · adenoca. · measurable (RECIST) · ECOG 0-1
NCT04644068,Study of AZD5305 as Monotherapy and in Combination With Anti-cancer Agents in Patients With Advanced Solid Malignancies,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,702,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,6,azd5305,azd5305;camizestrant;carboplatin;dato-dxd;paclitaxel;t- dxd,PARP,Small Molecule,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · ECOG 0
NCT04657068,A Study of ART0380 for the Treatment of Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,542,Artios Pharma Ltd,Artios Pharma,4,1,0,multi_experimental,10,art0380,art0380;gemcitabine;irinotecan,ATR,Small Molecule,,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · squamous · measurable (RECIST)
NCT04678648,A Trial of RSC-1255 for Treatment of Patients With Advanced Malignancies,PHASE1,Phase 1,RECRUITING,134,"RasCal Therapeutics, Inc.",RasCal Therapeutics,1,1,0,single_arm,1,rsc-1255 dose escalation;rsc-1255 dose expansion,rsc-1255 dose escalation;rsc-1255 dose expansion,,,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT04699188,Study of JDQ443 in Patients With Advanced Solid Tumors Harboring the KRAS G12C Mutation,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,344,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,4,jdq443,jdq443;tislelizumab;tno155,KRAS,Small Molecule,KRAS;PD-L1;STK11,0,1,0,0,0,0,0,1,0,0,1,KRAS G12C,metastatic · measurable (RECIST)
NCT04703101,Short Course Radiation Therapy and Combination Chemotherapy for the Treatment of Stage II-III Rectal Cancer,PHASE1,Phase 1,RECRUITING,25,Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,117,0,0,single_arm,1,behavioral: surveillance;capecitabine;fluorouracil;intensity-modulated radiation therapy;leucovorin;oxaliplatin;quality-of-life assessment;total mesorectal excision,behavioral: surveillance;capecitabine;fluorouracil;intensity-modulated radiation therapy;leucovorin;oxaliplatin;quality-of-life assessment;total mesorectal excision,TS,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 0
NCT04730544,Two Combination Treatment Regimens of Nivolumab and Ipilimumab in Patients With dMMR and / or MSI mCRC.,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,96,GERCOR - Multidisciplinary Oncology Cooperative Group,GERCOR - Multidisciplinary Oncology Cooperative Group,13,0,1,active_comparator,2,nivolumab,nivolumab,PD-1,Monoclonal Antibody,CD30;MMR;MSI;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca. · measurable (RECIST) · ECOG 0-1
NCT04793958,Phase 3 Study of MRTX849 With Cetuximab vs Chemotherapy in Patients With Advanced Colorectal Cancer With KRAS G12C Mutation (KRYSTAL-10),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,461,Mirati Therapeutics Inc.,Mirati,42,1,0,active_comparator,2,FOLFIRI;FOLFOX,cetuximab;mrtx849,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,1,0,1,KRAS G12C,metastatic · 1st-line
NCT04802876,Efficacy of Tislelizumab and Spartalizumab Across Multiple Cancer-types in Patients with PD1-high MRNA Expressing Tumors,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,184,SOLTI Breast Cancer Research Group,SOLTI Breast Cancer Research Group,18,0,1,multi_experimental,3,,spartalizumab;tislelizumab,PD-1,Monoclonal Antibody,BRAF,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT04854668,A Study of Anlotinib Hydrochloride Capsule Combined With Chemotherapy as First-line Treatment in Subjects With RAS/BRAF Wild Metastatic Colorectal Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,748,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,active_comparator,2,bevacizumab;capecitabine;oxaliplatin,anlotinib hydrochloride capsule;capecitabine;oxaliplatin,VEGF/VEGFR,Monoclonal Antibody,BRAF;MSI;MSI-H;dMMR,1,1,1,1,0,0,0,0,0,0,1,"RAS/RAF wt, MSI-H/dMMR",metastatic
NCT04868877,"Phase 1/2 Study Evaluating MCLA-129, a Human Anti-EGFR, Anti-c-MET Bispecific Antibody, in Advanced NSCLC and Other Solid Tumors, Alone and in Combination",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,194,Merus B.V.,Merus,8,1,0,multi_experimental,7,mcla-129,mcla-129;osimertinib,EGFR,Bispecific Antibody,MET,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · measurable (RECIST)
NCT04895709,A Study of BMS-986340 as Monotherapy and as Combination Therapy in Participants With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,1109,Bristol-Myers Squibb,Bristol Myers Squibb,764,1,1,multi_experimental,9,bms-986340,bms-936558-01;bms-986340;docetaxel;pumitamig,PD-1,Monoclonal Antibody,PD-L1;biomarker;biomarker analysis,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT04895722,Evaluation of Co-formulated Pembrolizumab/Quavonlimab (MK-1308A) Versus Other Treatments in Participants With Microsatellite Instability-High (MSI-H) or Mismatch Repair Deficient (dMMR) Stage IV Colorectal Cancer (CRC) (MK-1308A-008/KEYSTEP-008).,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,302,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,7,pembrolizumab,mk-4830;pembrolizumab;pembrolizumab/favezelimab;pembrolizumab/quavonlimab;pembrolizumab/vibostolimab,PD-1,Monoclonal Antibody,MSI;MSI-H;PD-L1;dMMR,1,1,1,1,0,0,0,0,0,1,1,"RAS/RAF wt, MSI-H/dMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT04912765,Neoantigen Dendritic Cell Vaccine and Nivolumab in HCC and Liver Metastases From CRC,PHASE2,Phase 2,RECRUITING,60,"National Cancer Centre, Singapore","National Cancer Centre, Singapore",19,0,1,single_arm,1,neoantigen dendritic cell vaccine;nivolumab,neoantigen dendritic cell vaccine;nivolumab,PD-1,Monoclonal Antibody,CD30;PD-L1,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous
NCT04920032,Study of ctDNA Guided Change in Tx for Refractory Minimal Residual Disease in Colon Adenocarcinomas,PHASE1,Phase 1,RECRUITING,22,"University of California, Irvine","University of California, Irvine",22,0,0,single_arm,1,diagnostic test: signatera mrd ctdna assay;irinotecan;standard treatment;trifluridine/tipiracil,diagnostic test: signatera mrd ctdna assay;irinotecan;standard treatment;trifluridine/tipiracil,TS,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT04922853,Comparison of the Pathological Effect Between 2 and 4 Cycles Neoadjuvant CAPOX for Low/Intermediate Risk II/III Rectal Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,554,West China Hospital,West China Hospital,11,0,0,multi_experimental,2,CAPOX,CAPOX,,Small Molecule,MET;ctDNA,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 0-1
NCT04928807,Short-Course Radiotherapy Followed by Neoadjuvant Chemotherapy and Camrelizumab in Locally Advanced Rectal Cancer (UNION),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,231,"Union Hospital, Tongji Medical College, Huazhong University of Science and Technology","Union Hospital, Tongji Medical College, Huazhong University of Science and Technology",29,0,0,active_comparator,2,short course radiotherapy sequential camrelizumab and,short course radiotherapy sequential camrelizumab and,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,neoadjuvant · adenoca.
NCT04929223,A Study Evaluating the Safety and Efficacy of Targeted Therapies in Subpopulations of Patients With Metastatic Colorectal Cancer (INTRINSIC),PHASE1,Phase 1,RECRUITING,542,Hoffmann-La Roche,Roche/Genentech,922,1,1,multi_experimental,10,diagnostic test: foundationoneliquid cdx,FOLFIRI;FOLFOX;atezolizumab;bevacizumab;cetuximab;diagnostic test: foundationoneliquid cdx;divarasib;inavolisib;sy-5609;tiragolumab,PI3K,Small Molecule,8P;CDX;biomarker,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT04930432,"Study of MCLA-129, a Human Bispecific EGFR and cMet Antibody, in Patients With Advanced NSCLC and Other Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,400,"Betta Pharmaceuticals Co., Ltd.",Betta Pharmaceuticals,66,1,0,multi_experimental,2,mcla-129,mcla-129,EGFR,Bispecific Antibody,EGFR;MET;biomarker,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT04956640,Study of LY3537982 in Cancer Patients With a Specific Genetic Mutation (KRAS G12C),PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,540,Eli Lilly and Company,Eli Lilly,535,1,1,multi_experimental,3,ly3537982,carboplatin;cetuximab;cisplatin;ly3537982;pembrolizumab;pemetrexed,KRAS,Small Molecule,KRAS,0,1,0,0,0,0,0,1,1,0,1,KRAS G12C,metastatic · 1st-line · measurable (RECIST)
NCT04963283,Study of Cabozantinib and Nivolumab in Refractory Metastatic Microsatellite Stable (MSS) Colorectal Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,48,"University of Colorado, Denver","University of Colorado, Denver",46,0,1,single_arm,1,cabozantinib;nivolumab,cabozantinib;nivolumab,MET,Small Molecule,BRAF;MMR;MSI;MSI-H;PD-L1;biomarker;biomarker analysis;dMMR,0,1,1,1,1,0,0,0,0,1,1,"RAS/RAF wt, MSI-H/dMMR, MSS/pMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT04969315,TT-4 and TT-10 as Single Agents and in Combination in Subjects With Advanced Selected Solid Tumors and Pleural Mesothelioma,PHASE1;PHASE2,Phase 2,RECRUITING,35,Portage Biotech,Portage Biotech,1,1,0,multi_experimental,3,,tt-10;tt-4,ADORA2A,Small Molecule,MET,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST) · ECOG 2
NCT04991948,Study of Pembrolizumab Treatment After CYAD-101 With FOLFOX Preconditioning in Metastatic Colorectal Cancer,PHASE1,Phase 1,RECRUITING,34,Celyad Oncology SA,Celyad Oncology,10,1,1,single_arm,1,FOLFOX;cyad-101;pembrolizumab,FOLFOX;cyad-101;pembrolizumab,NKG2D,CAR-T,MSI;MSI-H;PD-L1,1,1,0,1,1,0,0,0,0,0,1,"MSI-H/dMMR, MSS/pMMR",metastatic · adenoca. · measurable (RECIST)
NCT04999761,AB122 Platform Study,PHASE1,Phase 1,RECRUITING,917,"Taiho Pharmaceutical Co., Ltd.",Taiho,86,1,0,multi_experimental,18,ab122,ab122;ab154;bevacizumab;carboplatin;cisplatin;fluorouracil;gemcitabine;nab-paclitaxel;ramucirumab;tas-115;tas-116;tas-120;trifluridine/tipiracil,PD-1,Monoclonal Antibody,KRAS;MET;PD-L1,1,1,1,0,0,0,0,0,1,1,1,RAS/RAF wt,metastatic · 1st-line · adenoca.
NCT05005403,"Study to Assess Adverse Events and Pharmacokinetics in Adult Participants With Non-Small Cell Lung Cancer, Head and Neck Squamous Cell Carcinoma and Other Solid Tumors, Receiving Intravenous Infusion of Azirkitug Alone or in Combination(s) With Budigalimab, Bevacizumab, or Telisotuzumab Adizutecan",PHASE1,Phase 1,RECRUITING,694,AbbVie,AbbVie,274,1,1,multi_experimental,17,azirkitug,azirkitug;bevacizumab;budigalimab;telisotuzumab adizutecan,PD-1,Monoclonal Antibody,BRAF;HER2;MSI;MSI-H;PD-L1,1,1,0,1,1,1,1,0,1,0,1,"MSI-H/dMMR, MSS/pMMR, HER2+, BRAFm",metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT05009069,A Study of Atezolizumab With or Without Tiragolumab Following Neoadjuvant Chemoradiotherapy in Participants With Locally Advanced Rectal Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,58,Hoffmann-La Roche,Roche/Genentech,922,1,1,multi_experimental,2,atezolizumab;capecitabine;fluorouracil;radiotherapy;tiragolumab,atezolizumab;capecitabine;fluorouracil;radiotherapy;tiragolumab,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;PD-L1;TMB;biomarker,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT05024097,A Phase I-II Study to Test the Safety and Efficacy of PD1 (AB122) and Adenosine Receptor (AB928) Antagonists With Chemotherapy After Short-Course Radiation for Rectal Cancer.,PHASE2,Phase 2,RECRUITING,43,Weill Medical College of Cornell University,Weill Medical College of Cornell University,90,0,0,single_arm,1,FOLFOX;etrumadenant (ab928);radiation therapy;zimberelimab (ab122),FOLFOX;etrumadenant (ab928);radiation therapy;zimberelimab (ab122),ADORA2A,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT05029882,Study to Assess Adverse Events and Change in Disease Activity in Adult Participants With Advanced Solid Tumors Receiving Intravenous (IV) ABBV-400 as Monotherapy and in Combination With IV Bevacizumab,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,520,AbbVie,AbbVie,274,1,1,multi_experimental,12,,abbv-400;bevacizumab;trifluridine/tipiracil,EGFR,ADC,BRAF;HER2;MET;MSI;MSI-H;dMMR,1,1,0,1,0,1,1,0,0,0,1,"MSI-H/dMMR, HER2+, BRAFm",metastatic · adenoca. · measurable (RECIST)
NCT05057013,A Phase I/IIa Trial of HMBD-001 in Advanced HER3 Positive Solid Tumours,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,81,Cancer Research UK,Cancer Research UK,16,0,0,multi_experimental,2,,hmbd-001;hmbd-001 and enzalutamide,HER3,Monoclonal Antibody,HER3,1,1,1,0,0,0,0,0,0,1,1,RAS/RAF wt,metastatic · 2nd-line+ · adenoca.
NCT05086692,A Beta-only IL-2 ImmunoTherapY Study,PHASE1;PHASE2,Phase 2,RECRUITING,115,"Medicenna Therapeutics, Inc.",Medicenna Therapeutics,2,1,1,single_arm,1,mdna11;pembrolizumab (keytruda),mdna11;pembrolizumab (keytruda),IL-2,Cell Therapy,MSI-H,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05093907,A Study to Evaluate Safety and Efficacy of BEY1107 in Combination with Capecitabine in Patients with Metastatic Colorectal Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,27,BeyondBio Inc.,BeyondBio,3,1,0,single_arm,1,bey1107;capecitabine,bey1107;capecitabine,,,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05107674,A Study of NX-1607 in Adults With Advanced Malignancies,PHASE1,Phase 1,RECRUITING,345,"Nurix Therapeutics, Inc.",Nurix Therapeutics,7,1,0,multi_experimental,12,nx-1607,nx-1607;paclitaxel,CBL-B,Small Molecule,PD-L1,0,1,0,0,1,0,0,0,0,1,1,MSS/pMMR,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05108428,Adaptive Radiation for Locally Advanced Rectal Adenocarcinoma,EARLY_PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,20,H. Lee Moffitt Cancer Center and Research Institute,H. Lee Moffitt Cancer Center and Research Institute,228,0,0,single_arm,1,FOLFOX;capecitabine;radiation therapy,FOLFOX;capecitabine;radiation therapy,TOP1,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca.
NCT05118724,Atezolizumab in Patients With MSI-h/MMR-D Stage II High Risk and Stage III Colorectal Cancer Ineligible for Oxaliplatin,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,80,AIO-Studien-gGmbH,AIO-Studien-gGmbH,46,0,1,multi_experimental,2,atezolizumab,atezolizumab;imm-101,PD-L1,Monoclonal Antibody,CMMRD;MET;MSI;MSI-H;PD-L1;TMB;dMMR,1,1,0,1,0,0,0,0,0,0,1,MSI-H/dMMR,metastatic · adenoca. · ECOG 0
NCT05131919,"Pembrolizumab for Locally Advanced, Irresectable, Non-metastatic dMMR Colorectal Cancers",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,25,The Netherlands Cancer Institute,The Netherlands Cancer Institute,72,0,1,single_arm,1,pembrolizumab,pembrolizumab,PD-1,Monoclonal Antibody,PD-L1;dMMR,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · adenoca.
NCT05141721,A Study of a Patient-Specific Neoantigen Vaccine in Combination With Immune Checkpoint Blockade for Patients With Metastatic Colorectal Cancer,PHASE2;PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,700,Seattle Project Corporation,Seattle Project,1,1,0,active_comparator,2,bevacizumab;fluoropyrimidine plus leucovorin,atezolizumab;bevacizumab;fluoropyrimidine plus leucovorin;grt-c901;grt-r902;ipilimumab,Neoantigens,mRNA,BRAF;MMR;MSI;MSI-H;Minimal Residual Disease;dMMR,0,1,0,1,0,0,1,0,1,0,1,"MSI-H/dMMR, BRAFm",metastatic · 1st-line · measurable (RECIST)
NCT05163028,A Dose Escalation Study of SHP2 Inhibitor in Patients With Solid Tumors Harboring KRAS of EGFR Mutations,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,42,"HUYABIO International, LLC.",HUYABIO International,9,1,0,single_arm,1,hbi-2376,hbi-2376,KRAS,Small Molecule,EGFR;KRAS,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05167071,HBM4003 Combine With Toripalimab in Patients With Advanced NEN and Other Solid Tumors Study,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,53,Harbour BioMed (Guangzhou) Co. Ltd.,Harbour BioMed (Guangzhou),4,1,0,multi_experimental,3,hbm4003,hbm4003;tislelizumab;toripalimab,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
