nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,HR/ER,HER2,PD-L1,BRCA/HRD,PIK3CA,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT03272334,Her2-BATS and Pembrolizumab in Metastatic Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,22,University of Virginia,University of Virginia,14,0,1,multi_experimental,3,her2 bats with pembrolizumab,her2 bats with pembrolizumab,HER2,Bispecific Antibody,HER2;PD-L1,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1+",metastatic · 2nd-line+ · squamous · ECOG 0-1
NCT03281954,Clinical Trial of Neoadjuvant Chemotherapy With Atezolizumab or Placebo in Patients With Triple-Negative Breast Cancer Followed After Surgery by Atezolizumab or Placebo,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,1550,NSABP Foundation Inc,NSABP Foundation Inc,26,0,1,placebo_comparator,2,,atezolizumab,PD-L1,Monoclonal Antibody,CMMRD;ER;HER2;MET;MSI-H;PD-L1;TMB,1,0,1,1,1,0,0,0,0,1,"HR+, HER2−, PD-L1+",metastatic · adenoca.
NCT03283384,"Tailoring NEOadjuvant Therapy in Hormone Receptor Positive, HER2 Negative, Luminal Breast Cancer.",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,Borstkanker Onderzoek Groep,Borstkanker Onderzoek Groep,6,0,1,active_comparator,3,,ribociclib plus letrozole,CYP19A1,Small Molecule,ER;HER2;PR,0,0,1,1,0,0,0,0,0,1,"HR+, HER2−",metastatic · measurable (RECIST)
NCT03285412,"CDK 4/6 Inhibitor, Ribociclib, With Adjuvant Endocrine Therapy for ER-positive Breast Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,120,Massachusetts General Hospital,Massachusetts General Hospital,170,0,1,active_comparator,2,endocrine therapy,endocrine therapy;ribociclib,CDK4/6,Small Molecule,ER;GRPR;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · squamous
NCT03315364,Oral Paclitaxel Trial In Recurrent and Metastatic Breast Cancer As 1st Line Therapy,PHASE2;PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,549,"Daehwa Pharmaceutical Co., Ltd.",Daehwa Pharmaceutical,5,1,0,active_comparator,2,paclitaxel injection,oral paclitaxel,TUB,Small Molecule,ER;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · measurable (RECIST)
NCT03330847,To Assess Safety and Efficacy of Agents Targeting DNA Damage Repair With Olaparib Versus Olaparib Monotherapy.,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,273,AstraZeneca,AstraZeneca,780,1,1,active_comparator,3,adavosertib;ceralasertib;olaparib continuous (28-day cycle),,ATM,Small Molecule,BRCA1;BRCA2;HER2;HRR;biomarker,0,1,0,1,0,0,0,0,0,1,HER2−,metastatic · measurable (RECIST) · ECOG 0-1
NCT03332797,A Study of GDC-9545 Alone or in Combination With Palbociclib and/or Luteinizing Hormone-Releasing Hormone (LHRH) Agonist in Locally Advanced or Metastatic Estrogen Receptor-Positive Breast Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,181,"Genentech, Inc.",Roche/Genentech,922,1,1,multi_experimental,12,gdc-9545,gdc-9545;lhrh agonist;palbociclib,ER,Small Molecule,ER;HER2;PR,0,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT03344965,Olaparib In Metastatic Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,114,Beth Israel Deaconess Medical Center,Beth Israel Deaconess Medical Center,28,0,1,multi_experimental,4,olaparib,olaparib,PARP,Small Molecule,BRCA1;BRCA2,0,1,1,0,0,1,0,0,0,1,"HR+, BRCA/HRD+",metastatic · ductal · measurable (RECIST)
NCT03362060,PVX-410 Vaccine Plus Pembrolizumab in HLA-A2+ Metastatic Triple Negative Breast Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,20,Massachusetts General Hospital,Massachusetts General Hospital,170,0,1,single_arm,1,pembrolizumab;pvx-410,pembrolizumab;pvx-410,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR,1,1,1,1,1,0,0,0,1,1,"HR−, HER2−, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT03368729,Niraparib in Combination With Trastuzumab in Metastatic HER2+ Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,46,University of Alabama at Birmingham,University of Alabama at Birmingham,65,0,0,multi_experimental,3,niraparib;trastuzumab,niraparib;trastuzumab,PARP,Small Molecule,BRCA1;BRCA2;HER2;HRD,0,1,1,1,0,1,0,0,1,1,"HR+, HER2+, BRCA/HRD+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT03377387,Capecitabine 7/7 Schedule With Neratinib in Patients With Metastatic HER2-Positive Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,34,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,behavioral: eortc qlq - br23;capecitabine;eortc qlq-c30;eq-5d-5l;neratinib,behavioral: eortc qlq - br23;capecitabine;eortc qlq-c30;eq-5d-5l;neratinib,HER2,Small Molecule,HER2,0,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST) · ECOG 0-1
NCT03379428,Trial of Ibrutinib Plus Trastuzumab in HER2-amplified Metastatic Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,34,US Oncology Research,US Oncology Research,24,1,1,multi_experimental,4,trastuzumab,ibrutinib;trastuzumab,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic · measurable (RECIST)
NCT03393845,"Study of Pembrolizumab Plus Fulvestrant in Hormone Receptor Positive, HER-2 Negative Advanced/Metastatic Breast Cancer Patients",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,47,"Nancy Chan, MD","Nancy Chan, MD",1,0,1,single_arm,1,fulvestrant;pembrolizumab,fulvestrant;pembrolizumab,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT03401385,First-in-human Study of DS-1062a for Advanced Solid Tumors (TROPION-PanTumor01),PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,890,"Daiichi Sankyo Co., Ltd.",Daiichi Sankyo,178,1,1,multi_experimental,2,datopotamab deruxtecan (dato-dxd),datopotamab deruxtecan (dato-dxd);non-steroid containing mouthwash;steroid containing mouthwash,TROP2,ADC,HER2;TROP-1;TROP2;biomarker,1,1,1,1,0,0,0,0,1,1,"HR+, HER2+",metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT03402841,Multicentre Study of Olaparib Maintenance Monotherapy in Platinum Sensitive Relapsed Non gBRCAm Ovarian Cancer Patients,PHASE3,Phase 3,COMPLETED,279,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,olaparib,olaparib,PARP,Small Molecule,BRCA1;BRCA2;MET,0,1,0,0,0,1,0,0,1,1,BRCA/HRD+,metastatic · 2nd-line+ · ductal
NCT03414658,The AVIATOR Study: Trastuzumab and Vinorelbine With Avelumab OR Avelumab & Utomilumab in Advanced HER2+ Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,Adrienne G. Waks,Adrienne G. Waks,4,0,1,multi_experimental,3,trastuzumab;vinorelbine,avelumab;trastuzumab;utomilumab;vinorelbine,HER2,Monoclonal Antibody,HER2;PD-L1,1,1,0,1,1,0,0,0,0,1,"HER2+, PD-L1+",metastatic · adenoca. · measurable (RECIST)
NCT03424005,A Study Evaluating the Efficacy and Safety of Multiple Treatment Combinations in Patients With Metastatic or Locally Advanced Breast Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,1132,Hoffmann-La Roche,Roche/Genentech,922,1,1,active_comparator,23,atezolizumab;capecitabine;nab-paclitaxel,abemaciclib;atezolizumab;atirmociclib;bevacizumab;chemotherapy (gemcitabine + carboplatin or eribulin);empagliflozin;fulvestrant;giredestrant;inavolisib (dose #1);inavolisib (dose #2);ipatasertib;letrozole;metformin;nab-paclitaxel;palbociclib;ribociclib (dose #1);ribociclib (dose #2);sacituzumab govitecan;selicrelumab;sgn-liv1a;tocilizumab;trastuzumab deruxtecan,PD-L1,Monoclonal Antibody,CMMRD;HER2;MET;MSI-H;PD-L1;TMB;biomarker;biomarker analysis,1,1,0,0,1,0,0,0,0,1,PD-L1+,metastatic · adenoca. · measurable (RECIST)
NCT03435952,Pembrolizumab With Intratumoral Injection of Clostridium Novyi-NT,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,18,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,single_arm,1,clostridium novyi-nt;doxycycline;pembrolizumab,clostridium novyi-nt;doxycycline;pembrolizumab,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,1,0,0,0,0,1,PD-L1+,metastatic · measurable (RECIST)
NCT03449108,"LN-145 or LN-145-S1 in Treating Patients With Relapsed or Refractory Ovarian Cancer, Triple Negative Breast Cancer (TNBC), Anaplastic Thyroid Cancer, Osteosarcoma, or Other Bone and Soft Tissue Sarcomas",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,30,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,0,multi_experimental,2,aldesleukin;autologous tumor infiltrating lymphocytes ln-145;cyclophosphamide;fludarabine;quality-of-life assessment;questionnaire administration,aldesleukin;autologous tumor infiltrating lymphocytes ln-145;autologous tumor infiltrating lymphocytes ln-145-s1;cyclophosphamide;fludarabine;ipilimumab;nivolumab;quality-of-life assessment;questionnaire administration,,Cell Therapy,ER;HER2;PR,1,1,1,1,0,0,0,1,1,1,"HR−, HER2−",metastatic · 1st-line · squamous · measurable (RECIST) · ECOG 0
NCT03449238,Pembrolizumab And Stereotactic Radiosurgery (Srs) Of Selected Brain Metastases In Breast Cancer Patients,PHASE1;PHASE2,Phase 2,RECRUITING,41,Weill Medical College of Cornell University,Weill Medical College of Cornell University,90,0,1,single_arm,1,pembrolizumab,,PD-1,Monoclonal Antibody,HER2;PD-L1,1,0,0,1,0,0,0,1,0,1,HER2+,metastatic · 1st-line · squamous · measurable (RECIST)
NCT03515798,Study of Immunotherapy in Combination With Chemotherapy in HER2-negative Inflammatory Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,52,Institut Paoli-Calmettes,Institut Paoli-Calmettes,12,0,1,active_comparator,2,neoadjuvant ec-paclitaxel,neoadjuvant ec-paclitaxel;pembrolizumab injection,PD-1,Monoclonal Antibody,HER2;MET;PD-L1,1,1,1,1,1,0,0,1,0,1,"HR+, HER2+, PD-L1+",metastatic · 1st-line · squamous · ECOG 2
NCT03529110,"DS-8201a Versus T-DM1 for Human Epidermal Growth Factor Receptor 2 (HER2)-Positive, Unresectable and/or Metastatic Breast Cancer Previously Treated With Trastuzumab and Taxane [DESTINY-Breast03]",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,524,Daiichi Sankyo,Daiichi Sankyo,178,1,1,active_comparator,2,ado-trastuzumab emtansine (t-dm1),trastuzumab deruxtecan (t-dxd),HER2,ADC,HER2,1,1,0,1,0,0,0,0,1,1,HER2+,metastatic · 2nd-line+ · measurable (RECIST)
NCT03534453,Olaparib Tablets Maintenance Monotherapy Ovarian Cancer Patients After Complete or Partial Response to Platinum Chemotherapy,PHASE3,Phase 3,COMPLETED,229,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,olaparib,olaparib,PARP,Small Molecule,BRCA1;BRCA2;MET,0,1,0,0,0,1,0,0,1,1,BRCA/HRD+,metastatic · 2nd-line+ · ductal · measurable (RECIST)
NCT03546686,Peri-Operative Immune Checkpoint Inhibition and Cryoablation in Women With Triple-negative Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,51,University of Texas Southwestern Medical Center,University of Texas Southwestern Medical Center,48,0,1,single_arm,1,breast surgery;core biopsy/cryoablation;ipilimumab;nivolumab;pembrolizumab,breast surgery;core biopsy/cryoablation;ipilimumab;nivolumab;pembrolizumab,PD-1,Monoclonal Antibody,ER;HER2;PD-L1;PR,1,1,1,1,0,0,0,0,0,1,"HR−, HER2+",metastatic · squamous
NCT03562637,Study of Adagloxad Simolenin (OBI-822)/OBI-821 in the Adjuvant Treatment of Patients With Globo H Positive TNBC,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,575,"OBI Pharma, Inc",OBI Pharma,9,1,0,active_comparator,2,device: globo h ihc assay;standard of care treatment,adagloxad simolenin combined with obi-821;device: globo h ihc assay;standard of care treatment,Globo H,Peptide,ER;Globo H;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR−, HER2−",metastatic
NCT03571633,Impact of Pegfilgrastim on Trastuzumab Anti-tumor Effect and ADCC in Operable HER2+ Breast Cancer Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,90,Centre Leon Berard,Centre Leon Berard,30,0,1,active_comparator,2,trastuzumab + paclitaxel,pegfilgrastim;trastuzumab + paclitaxel,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,0,1,1,HER2+,advanced · 2nd-line+ · squamous · measurable (RECIST)
NCT03573648,"Neoadjuvant Endocrine Therapy, Palbociclib, Avelumab in Estrogen Receptor Positive Breast Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,33,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,1,active_comparator,2,avelumab;endocrine therapy;palbociclib,,PD-L1,Monoclonal Antibody,ER;PD-L1;PR,1,1,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT03589339,NBTXR3 Activated by Radiotherapy for Patients With Advanced Cancers Treated With An Anti-PD-1 Therapy,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,145,Nanobiotix,Nanobiotix,6,1,0,single_arm,1,nbtxr3;nivolumab;pembrolizumab;sabr,nbtxr3;nivolumab;pembrolizumab;sabr,PD-1,Radiopharmaceutical,,0,1,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT03594396,Window of Opportunity Trial of Neoadjuvant Olaparib and Durvalumab for Triple Negative or Low ER+ Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,54,Seoul National University Hospital,Seoul National University Hospital,43,0,1,single_arm,1,durvalumab;olaparib,durvalumab;olaparib,PARP,Small Molecule,BRCA1;BRCA2;ER;PD-L1,0,1,1,0,1,0,0,1,0,1,"HR−, PD-L1+",metastatic · 1st-line · squamous
NCT03595592,Neoadjuvant Treatment of HER2 Positive Early High-risk and Locally Advanced Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,650,Fondazione Michelangelo,Fondazione Michelangelo,2,0,1,active_comparator,3,carboplatin;paclitaxel;pertuzumab;surgery;trastuzumab,atezolizumab;carboplatin;cyclophosphamide;doxorubicin;paclitaxel;pertuzumab;surgery;trastuzumab,HER2,Monoclonal Antibody,ER;HER2;PD-L1;biomarker,1,1,1,1,1,0,0,0,0,1,"HR+, HER2+, PD-L1+",metastatic
NCT03609047,Adjuvant Palbociclib in Elderly Patients With Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,366,European Organisation for Research and Treatment of Cancer - EORTC,European Organisation for Research and Treatment of Cancer - EORTC,38,0,1,active_comparator,2,docetaxel / cyclophosphamide;doxorubicin/cyclophosphamide;epirubicin/cyclophosphamide;paclitaxel,palbociclib,CDK4/6,Small Molecule,ER;HER2;PR,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · ductal
NCT03616587,Study of AZD9833 Alone or in Combination in Women With Advanced Breast Cancer.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,396,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,14,,azd9833;azd9833 with abemaciclib;azd9833 with anastrozole;azd9833 with capivasertib;azd9833 with everolimus;azd9833 with palbociclib;azd9833 with ribociclib,ESR1,Small Molecule,ER;ESR1;HER2,0,1,1,0,0,0,0,0,1,1,HR+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT03616886,Paclitaxel + Carboplatin + Durvalumab With or Without Oleclumab for Previously Untreated Locally Recurrent Inoperable or Metastatic TNBC,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,129,Jules Bordet Institute,Jules Bordet Institute,21,0,1,active_comparator,2,carboplatin;medi4736;paclitaxel,carboplatin;medi4736;medi9447;paclitaxel,PD-L1,Monoclonal Antibody,ER;HER2;PD-L1;PR;biomarker,1,1,1,1,1,0,0,0,1,1,"HR+, HER2+, PD-L1+",metastatic · 2nd-line+ · measurable (RECIST)
NCT03641755,Olaparib + Sapacitabine in BRCA Mutant Breast Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,10,Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,326,0,1,multi_experimental,4,olaparib;sapacitabine,olaparib;sapacitabine,PARP,Small Molecule,BRCA1;BRCA2;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2+",metastatic · ductal · measurable (RECIST)
NCT03650894,"Nivolumab, Ipilimumab, and Bicalutamide in Human Epidermal Growth Factor (HER) 2 Negative Breast Cancer Patients",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,30,Providence Health & Services,Providence Health & Services,30,0,1,single_arm,1,bicalutamide;ipilimumab;nivolumab,bicalutamide;ipilimumab;nivolumab,PD-1,Monoclonal Antibody,AR;CD30;HER2;PD-L1,1,1,0,1,1,0,0,0,0,1,"HER2−, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT03671044,A Study to Evaluate the Efficacy and Safety of Nanosomal Docetaxel Lipid Suspension in Triple Negative Breast Cancer Patients,PHASE3,Phase 3,RECRUITING,657,Jina Pharmaceuticals Inc.,Jina Pharmaceuticals,3,1,0,active_comparator,3,taxotere (,nanosomal docetaxel lipid suspension (,Tubulin,Small Molecule,ER;HER2;MET;PR,0,1,1,1,0,0,0,1,0,1,"HR+, HER2+",metastatic · 1st-line · measurable (RECIST)
NCT03678883,9-ING-41 in Patients With Advanced Cancers,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,350,Actuate Therapeutics Inc.,Actuate Therapeutics,4,1,0,multi_experimental,8,9-ing-41,9-ing-41;carboplatin.;doxorubicin.;gemcitabine - 21 day cycle;gemcitabine - 28 day cycle;irinotecan;lomustine;nab paclitaxel.;paclitaxel.,GSK3B,Small Molecule,HER2,0,1,0,1,0,0,0,1,1,1,HER2+,metastatic · 1st-line · measurable (RECIST) · ECOG 0
NCT03701334,A Trial to Evaluate Efficacy and Safety of Ribociclib With Endocrine Therapy as Adjuvant Treatment in Patients With HR+/HER2- Early Breast Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,5101,Novartis Pharmaceuticals,Novartis,836,1,1,active_comparator,2,endocrine therapy (et),endocrine therapy (et);ribociclib,CDK4/6,Small Molecule,ER;GRPR;HER2,0,1,1,1,0,0,0,0,0,1,"HR+, HER2−",metastatic · adenoca.
NCT03725059,"Study of Pembrolizumab (MK-3475) Versus Placebo in Combination With Neoadjuvant Chemotherapy & Adjuvant Endocrine Therapy in the Treatment of Early-Stage Estrogen Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative (ER+/HER2-) Breast Cancer (MK-3475-756/KEYNOTE-756)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,1240,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,placebo_comparator,2,cyclophosphamide (c);doxorubicin (a);epirubicin (e);paclitaxel (x);placebo (p);radiation therapy;surgery,cyclophosphamide (c);doxorubicin (a);endocrine therapy;epirubicin (e);paclitaxel (x);pembrolizumab (k);radiation therapy;surgery,PD-1,Monoclonal Antibody,ER;HER2;MET;PD-L1,1,1,1,1,1,0,0,0,0,1,"HR+, HER2+, PD-L1+",metastatic · adenoca.
NCT03734029,Trastuzumab Deruxtecan (DS-8201a) Versus Investigator's Choice for HER2-low Breast Cancer That Has Spread or Cannot be Surgically Removed [DESTINY-Breast04],PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,557,Daiichi Sankyo,Daiichi Sankyo,178,1,1,active_comparator,2,capecitabine;eribulin;gemcitabine;nab-paclitaxel;paclitaxel,trastuzumab deruxtecan (ds-8201a),HER2,ADC,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT03740893,PHOENIX DDR/Anti-PD-L1 Trial: A Pre-surgical Window of Opportunity and Post-surgical Adjuvant Biomarker Study of DNA Damage Response Inhibition With or Without Anti-PD-L1 Immunotherapy in Patients With Neoadjuvant Treatment Resistant Residual Triple Negative Breast Cancer,PHASE2,Phase 2,RECRUITING,119,"Institute of Cancer Research, United Kingdom","Institute of Cancer Research, United Kingdom",24,0,1,multi_experimental,7,,azd6738;durvalumab;olaparib,ATM,Small Molecule,ER;HER2;MET;PD-L1;Triple Negative Breast Cancer,0,1,1,1,1,0,0,0,0,1,"HR−, HER2−, PD-L1+",metastatic
NCT03742102,A Study of Novel Anti-cancer Agents in Patients With Metastatic Triple Negative Breast Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,243,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,6,durvalumab,capivasertib;datopotamab deruxtecan;durvalumab;oleclumab;paclitaxel;trastuzumab deruxtecan,PD-L1,Monoclonal Antibody,EGFR;HER2;PD-L1,1,1,0,1,1,0,1,0,0,1,"HER2+, PD-L1+, PIK3CAm",metastatic · ECOG 0
NCT03742245,Olaparib in Combination With Vorinostat in Patients With Relapsed/Refractory and/or Metastatic Breast Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,28,The Methodist Hospital Research Institute,The Methodist Hospital Research Institute,27,0,1,single_arm,1,olaparib;vorinostat,olaparib;vorinostat,PARP,Small Molecule,BRCA1;BRCA2,0,1,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT03747120,Neoadjuvant Her2-targeted Therapy and Immunotherapy With Pembrolizumab [IIT2018-04-MCARTHUR-NEOHP],PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,138,University of Texas Southwestern Medical Center,University of Texas Southwestern Medical Center,48,0,1,active_comparator,3,paclitaxel;pertuzumab;trastuzumab,paclitaxel;pembrolizumab;pertuzumab;trastuzumab,HER2,Monoclonal Antibody,HER2;PD-L1,1,1,0,1,1,0,0,1,0,1,"HER2+, PD-L1+",metastatic · 1st-line · squamous
NCT03789110,NIMBUS: Nivolumab Plus Ipilimumab in Metastatic Hypermutated HER2-negative Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,30,Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,326,0,1,single_arm,1,ipilimumab;nivolumab,ipilimumab;nivolumab,PD-1,Monoclonal Antibody,CD30;ER;HER2;PD-L1;PR;TMB,1,1,1,1,1,0,0,0,0,1,"HR+, HER2+, PD-L1+",metastatic · measurable (RECIST)
NCT03804944,Converting HR+ Breast Cancer Into an Individualized Vaccine,PHASE2,Phase 2,RECRUITING,100,Weill Medical College of Cornell University,Weill Medical College of Cornell University,90,0,1,active_comparator,4,cdx-301;focal radiation therapy;pembrolizumab (,,FLT3L,Cell Therapy,ER;HER2;PD-L1;PR,1,1,1,1,1,0,0,0,0,1,"HR+, HER2+, PD-L1+",metastatic · squamous
NCT03815890,Pre-operative Trial for Breast Cancer With Nivolumab in Combination With Novel IO,PHASE2,Phase 2,RECRUITING,80,The Netherlands Cancer Institute,The Netherlands Cancer Institute,72,0,1,multi_experimental,5,nivolumab,ipilimumab;nivolumab,PD-1,Monoclonal Antibody,CD30;ER;HER2;PD-L1;PR,1,1,0,1,1,0,0,0,0,1,"HER2−, PD-L1+",metastatic · squamous
NCT03820063,Image-guided De-escalation of Neo-adjuvant Chemotherapy in HER2-positive Breast Cancer: the TRAIN-3 Study,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,462,Borstkanker Onderzoek Groep,Borstkanker Onderzoek Groep,6,0,1,single_arm,1,ptc-pz,ptc-pz,HER2,Monoclonal Antibody,HER2,1,1,0,1,0,0,0,0,0,1,HER2+,metastatic
NCT03820141,Durvalumab With Trastuzumab and Pertuzumab in HER2-Enriched Breast Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,51,The Methodist Hospital Research Institute,The Methodist Hospital Research Institute,27,0,1,single_arm,1,durvalumab;pertuzumab;trastuzumab,durvalumab;pertuzumab;trastuzumab,PD-L1,Monoclonal Antibody,EGFR;HER2,1,1,1,1,0,0,0,0,0,1,"HR−, HER2+",
