nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,BRCA/HRD,KRAS,MSI-H/dMMR,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT06782555,A Study of Evofosfamide in Combination with Zalifrelimab and Balstilimab,PHASE1;PHASE2,Phase 2,RECRUITING,71,ImmunoGenesis,ImmunoGenesis,7,1,0,multi_experimental,3,balstilimab;evofosfamide;zalifrelimab,balstilimab;evofosfamide;zalifrelimab,CTLA-4,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06782932,Comparing Neoadjuvant/Adjuvant GVAX vs a mKRASvax Given With Anti-PD-1 and Anti-CD137 for Surgically Resectable Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,38,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,0,multi_experimental,2,balstilimab,agen2373;agen2373 (rp2d);balstilimab;cyclophosphamide;gvax;mkrasvax,4-1BB,Monoclonal Antibody,KRAS,1,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT06790602,Cemiplimab Plus Gemcitabine in Patients With Metastatic Pancreatic Adenocarcinoma,PHASE2,Phase 2,RECRUITING,43,"University of California, San Diego","University of California, San Diego",28,0,1,single_arm,1,cemiplimab plus gemcitabine,cemiplimab plus gemcitabine,PD-1,Monoclonal Antibody,SWI/SNF,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06792435,XNW27011 Study of Advanced Solid Tumor Subjects Who Failed Standard Therapies.,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,240,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,multi_experimental,2,xnw27011,xnw27011,CLDN18.2,ADC,CLDN18.2,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06799637,Study of XNW28012 in Subjects With Advanced Solid Tumors Who Failed Standard Treatments,PHASE1;PHASE2,Phase 2,RECRUITING,350,Evopoint Biosciences Inc.,Evopoint Biosciences,13,1,0,single_arm,1,xnw28012,,TF,Cell Therapy,,1,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 2
NCT06819215,Phase I/II Clinical Study to Evaluate VB15010 Tablets in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,188,"Zhejiang Yangli Pharmaceutical Technology Co., Ltd.",Zhejiang Yangli Pharmaceutical Technology,3,1,0,single_arm,1,vb15010,vb15010,PARP,Small Molecule,,0,1,1,0,0,0,0,1,BRCA/HRD+,metastatic
NCT06821048,Study of CEA Targeting CAR-T (PTC13) in the Treatment of CEA-Positive Advanced Malignant Solid Tumors,PHASE1,Phase 1,RECRUITING,18,"Weijia Fang, MD","Weijia Fang, MD",3,0,0,single_arm,1,intraperitoneal infusion of fast cea-targeted car-t,intraperitoneal infusion of fast cea-targeted car-t,CEA,CAR-T,CEA,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0
NCT06821503,"Clinical Study Evaluating the Safety, Tolerability, and Preliminary Efficacy of LM-108 ± Penpulimab+Chemotherapy in Advanced Solid Tumors - Cohort C",PHASE1;PHASE2,Phase 2,RECRUITING,72,"Chia Tai Tianqing Pharmaceutical Group Co., Ltd.",Chia Tai Tianqing Pharmaceutical,213,1,0,multi_experimental,2,gemcitabine hydrochloride for injection;lm-108 injection;paclitaxel for injection (albumin bound),gemcitabine hydrochloride for injection;lm-108 injection;paclitaxel for injection (albumin bound);penpulimab injection,,Monoclonal Antibody,MMR;MSI;MSI-H;dMMR,1,1,0,0,1,0,0,1,MSI-H/dMMR,metastatic · adenoca.
NCT06828328,A Study of GC203 TIL in PDCA (RJ),EARLY_PHASE1,Phase 1,RECRUITING,10,Shanghai Juncell Therapeutics,Shanghai Juncell Therapeutics,19,1,0,single_arm,1,gc203 til,gc203 til,,Cell Therapy,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · ECOG 0-1
NCT06835569,A Study to Learn About Study Medicine ALTA3263 in Adults With Advanced Solid Tumors With KRAS Mutations,PHASE1,Phase 1,RECRUITING,448,"Alterome Therapeutics, Inc.",Alterome Therapeutics,2,1,0,multi_experimental,10,alta3263,FOLFIRINOX;FOLFOX;alta3263;cetuximab;gnp;midazolam;pembrolizumab;pemetrexed + cisplatin /carboplatin,KRAS,Monoclonal Antibody,KRAS,1,1,0,1,0,0,0,1,KRASm,metastatic
NCT06843551,"The Miami ""EMPIRE"" Trial - Eradication of Metastatic Pancreatic Cancer With Immuno-Radiation",PHASE2,Phase 2,RECRUITING,20,Benjamin Spieler,Benjamin Spieler,1,0,0,single_arm,1,balstilimab;botensilimab;stereotactic body radiation therapy,balstilimab;botensilimab;stereotactic body radiation therapy,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06850623,Acoustic Cluster Therapy (ACT) With Chemotherapy for the Treatment of Locally Advanced Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,25,EXACT Therapeutics AS,EXACT Therapeutics AS,2,1,0,single_arm,1,acoustic cluster therapy;modified folfirinox,acoustic cluster therapy;modified folfirinox,,,,0,1,0,0,0,0,0,0,,resectable
NCT06861088,The Effect of Kinisoquin™ on Thromboembolic Events in Patients With Metastatic or Locally Advanced Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,480,Quercis Pharma AG,Quercis Pharma,1,1,0,placebo_comparator,3,,kinisoquin,,,,0,0,0,0,0,1,0,0,,metastatic · 1st-line · adenoca.
NCT06861452,Phase I/IIa Study: RR001 Administered Following Chemotherapy Cycles for Patients With Locally Advanced Pancreatic Carcinoma,PHASE1;PHASE2,Phase 2,RECRUITING,9,EIR Biotherapies s.r.l.,EIR Biotherapies,1,1,0,multi_experimental,3,rr001,rr001,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06866977,"A Single-arm, Open-label Clinical Study to Evaluate the Efficacy and Safety of VRT106 in Combination With Chemotherapy for Advanced Pancreatic Cancer",PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,10,Xiangya Hospital of Central South University,Xiangya Hospital of Central South University,3,0,0,single_arm,1,oncolytic virus vrt106,oncolytic virus vrt106,,Oncolytic Virus,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT06868849,A Study of JMT203 in Patients With Cancer Cachexia,PHASE1;PHASE2,Phase 2,RECRUITING,307,Shanghai JMT-Bio Inc.,Shanghai JMT-Bio,33,1,0,placebo_comparator,4,jmt203 injection,jmt203 injection,,Monoclonal Antibody,,1,1,0,0,0,1,1,0,,metastatic · 1st-line · squamous · ECOG 2
NCT06882746,"A Study to Test Different Doses of BI 765049 in People With Advanced Cancer of the Colon, Rectum, Stomach, or Pancreas",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,135,Boehringer Ingelheim,Boehringer Ingelheim,237,1,1,multi_experimental,2,bi 765049,bi 765049,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT06883539,A Phase I Study of LXP1788 Injection with Advanced Solid Tumors.,PHASE1,Phase 1,RECRUITING,24,"LaunXP Biomedical Co., Ltd.",LaunXP Biomedical,1,1,0,single_arm,1,lxp1788 is administered intravenously via port-a,lxp1788 is administered intravenously via port-a,,,,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT06888648,Personalized Tumor Neoantigen MRNA Therapy for Advanced Pancreatic Cancer.,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,30,Zhejiang University,Zhejiang University,58,0,0,single_arm,1,individualized anti-tumor new antigen ineo-vac-r01 injection;mfolfirinox treatment;sintilimab injection,individualized anti-tumor new antigen ineo-vac-r01 injection;mfolfirinox treatment;sintilimab injection,PD-1,mRNA,Personalized Tumor Neoantigen,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT06888674,Personalized Tumor Neoantigen MRNA Therapy Adjuvant Treatment for Postoperative Pancreatic Cancer.,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,60,Zhejiang University,Zhejiang University,58,0,0,multi_experimental,2,individualized anti-tumor new antigen ineo-vac-r01 injection;sintilimab injection,gemcitabine + capecitabine;individualized anti-tumor new antigen ineo-vac-r01 injection;sintilimab injection,PD-1,Vaccine,Personalized Tumor Neoantigen,1,1,0,0,0,0,0,0,,metastatic · adenoca.
NCT06895031,Study of JYP0015 in Patients With Advanced Solid Tumors Harboring Specific Mutations in RAS,PHASE2,Phase 2,RECRUITING,210,"Guangzhou JOYO Pharma Co., Ltd",Guangzhou JOYO Pharma,4,1,0,single_arm,1,jyp0015,jyp0015,KRAS,Small Molecule,RAS,0,1,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT06906562,"A Phase II Nationwide, Fully Decentralized, Telemedicine Study of Pemigatinib in Adult Patients With Advanced or Metastatic Pancreatic Cancer With FGFR Genetic Alterations",PHASE2,Phase 2,RECRUITING,40,Sameek Roychowdhury,Sameek Roychowdhury,1,0,0,single_arm,1,bone scan;computed tomography (ct);magnetic resonance imaging;ophthalmoscopy;optical coherence tomography;pemigatinib,bone scan;computed tomography (ct);magnetic resonance imaging;ophthalmoscopy;optical coherence tomography;pemigatinib,FGFR,Small Molecule,FGFR3;KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06910657,IDOV-Immune for Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,78,"ViroMissile, Inc.",ViroMissile,1,1,0,single_arm,1,idov-immune (oncolytic vaccinia virus),idov-immune (oncolytic vaccinia virus),,Oncolytic Virus,,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06913218,"A Study of mRNA Vaccines AK154 Monotherapy or in Combination With AK104/AK112,and Sequential mFOLFIRINOX in Surgically Resected PDAC",PHASE1,Phase 1,NOT_YET_RECRUITING,60,Akeso,Akeso,103,1,0,single_arm,1,ak154;cadonilimab;ivonescimab (smt112 or ak112) injection;mfolforinox,ak154;cadonilimab;ivonescimab (smt112 or ak112) injection;mfolforinox,,Vaccine,,1,1,0,0,0,0,0,0,,resectable · ECOG 0
NCT06917079,BBO-11818 in Adult Subjects With KRAS Mutant Cancer,PHASE1,Phase 1,RECRUITING,665,"TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)","TheRas, Inc., d/b/a BBOT (BridgeBio Oncology Therapeutics)",3,1,0,multi_experimental,20,bbo-11818,FOLFIRINOX;FOLFOX;bbo-10203;bbo-11818;cetuximab;gemcitabine;nab-paclitaxel;pembrolizumab;pemetrexed;platinum chemotherapy (cisplatin or carboplatin),KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT06921928,Study for AZD4360 in Participants With Advanced Solid Tumours,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,31,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,azd4360,azd4360,VEGF/VEGFR,Small Molecule,CLDN18.2;HER2,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06922591,"Study to Evaluate the Safety, Tolerability & Efficacy of TNG462 in Combination in PDAC & NSCLC Patients",PHASE1;PHASE2,Phase 2,RECRUITING,183,"Tango Therapeutics, Inc.",Tango Therapeutics,6,1,0,multi_experimental,8,tng462,FOLFIRINOX;gemcitabine/nab-paclitaxel;rmc-6236;rmc-9805;tng462,MTAP,Small Molecule,MET;MTAP;RAS,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT06926075,Early Phase Study of KESONOTIDE™in Participants With Solid Tumours,PHASE1;PHASE2,Phase 2,RECRUITING,80,Filamon LTD,Filamon,1,1,0,multi_experimental,2,a novel hgiia-vimentin inhibitor;dose expansion,a novel hgiia-vimentin inhibitor;dose expansion,VIMENTIN,Small Molecule,biomarker,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06937567,CDH17 CAR-T Therapy in Advanced Malignant Solid Tumors,EARLY_PHASE1,Phase 1,RECRUITING,36,Zhejiang University,Zhejiang University,58,0,0,multi_experimental,2,,cdh17 car-t;fast laco-stim cdh17 car-t,CDH17,CAR-T,CDH17,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT06941857,NC410 and FOLFIRINOX in Combination With Nivolumab With or Without Ipilimumab in Patients With Untreated Metastatic Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,20,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins,160,0,0,multi_experimental,2,5-fluorouracil (5-fu);irinotecan;leucovorin;nc410;nivolumab;oxaliplatin,5-fluorouracil (5-fu);ipilimumab;irinotecan;leucovorin;nc410;nivolumab;oxaliplatin,PD-1,Monoclonal Antibody,MSI-H;MSI-L;PD-L1,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06943521,A Study of MT-4561 in Patients With Various Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,27,"Tanabe Pharma America, Inc.",Tanabe Pharma America,3,1,0,single_arm,1,mt-4561,mt-4561,BRD4,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06943755,Zanzalintinib Versus Everolimus in Participants With Locally Advanced or Metastatic Neuroendocrine Tumors,PHASE2;PHASE3,Phase 3,RECRUITING,440,Exelixis,Exelixis,52,1,0,active_comparator,2,everolimus,zanzalintinib,EGFR,Small Molecule,PD-L1,0,1,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT06953999,A Phase III Study of Ivonescimab + Chemo With/Without AK117 in Metastatic Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,999,Akeso,Akeso,103,1,0,active_comparator,3,ak117 placebo;albumin-bound paclitaxel;gemcitabine;ivonescimab placebo,ak117;ak117 placebo;albumin-bound paclitaxel;gemcitabine;ivonescimab,EGFR,Monoclonal Antibody,KRAS,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT06962267,A Clinical Study on the First-line Treatment of Metastatic Pancreatic Cancer With TQB2916 Injection Combined With Gemcitabine Hydrochloride for Injection and Paclitaxel for Injection (Albumin-bound Type),PHASE2,Phase 2,RECRUITING,50,"Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical Co., Ltd.",Chia Tai Tianqing Pharmaceutical Group Nanjing Shunxin Pharmaceutical,36,1,0,single_arm,1,tqb2916 injection,tqb2916 injection,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST) · ECOG 0-1
NCT06989437,A Study to Learn About the Medicine Ponsegromab in Adults With Cancer of the Pancreas Which Has Spread and Caused Significant Body Weight Loss and Fatigue,PHASE2;PHASE3,Phase 3,RECRUITING,982,Pfizer,Pfizer,687,1,1,placebo_comparator,3,,ponsegromab,GDF-15,Monoclonal Antibody,,1,0,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · ECOG 1
NCT06999187,"A Study of DR-0202 in Patients With Locally Advanced or Metastatic, Relapsed or Refractory Carcinomas",PHASE1,Phase 1,RECRUITING,96,Dren Bio,Dren Bio,2,1,0,multi_experimental,8,dr-0202,dr-0202,,Bispecific Antibody,HER2,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07006077,Recombinant Human IL-21-expressing Oncolytic Vaccinia Virus Injection (hV01) in Advanced Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,12,"Hangzhou Converd Co., Ltd.",Hangzhou Converd,5,1,0,single_arm,1,recombinant human il-21-expressing oncolytic vaccinia virus injection,recombinant human il-21-expressing oncolytic vaccinia virus injection,IL-21,Oncolytic Virus,,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT07020221,A Phase 1/2 Study of VS-7375 in Patients With KRAS G12D-Mutated Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,295,"Verastem, Inc.",Verastem,25,1,0,multi_experimental,10,vs-7375,carboplatin + pemetrexed + pembrolizumab;cetuximab;gemcitabine;gemcitabine + nab-paclitaxel;vs-7375,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · measurable (RECIST)
NCT07021066,"Evaluate the Safety, Tolerability, Pharmacokinetics and Efficacy of BL-M05D1 in Subjects With Solid Tumors",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,160,SystImmune Inc.,SystImmune,7,1,0,single_arm,1,bl-m05d1,bl-m05d1,CLDN18,ADC,BRAF;CLDN18.2;HER2;KRAS;MET;MMR;MSI;MSI-H;NTRK;PD-L1;dMMR,1,1,0,1,1,0,1,1,"KRASm, MSI-H/dMMR",metastatic · 2nd-line+ · adenoca. · measurable (RECIST) · ECOG 0-1
NCT07024615,"A Study of ASP2138 Given Before Surgery, Then Chemotherapy After Surgery, in People With Pancreatic Ductal Cancer",PHASE1,Phase 1,RECRUITING,25,"Astellas Pharma Global Development, Inc.",Astellas,171,1,1,single_arm,1,asp2138;capecitabine;fluorouracil;gemcitabine;irinotecan;leucovorin;nab-paclitaxel;oxaliplatin,asp2138;capecitabine;fluorouracil;gemcitabine;irinotecan;leucovorin;nab-paclitaxel;oxaliplatin,CLDN18.2,Monoclonal Antibody,CLDN18.2,1,1,0,0,0,0,0,0,,recurrent · adenoca. · measurable (RECIST)
NCT07026279,A Study of Narmafotinib Given in Combination With Modified FOLFIRINOX in Patients With Metastatic Pancreatic Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,67,Amplia Therapeutics Limited,Amplia Therapeutics,2,1,0,multi_experimental,2,,narmafotinib ascending doses;narmafotinib dose comparison,EGFR,Small Molecule,KRAS,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07028424,PANORAMIX : Optimizing 1st-line NALIRIFOX and Exploring Microbiota's Role in 2nd Line Pancreatic Cancer Treatment,PHASE2,Phase 2,NOT_YET_RECRUITING,206,GERCOR - Multidisciplinary Oncology Cooperative Group,GERCOR - Multidisciplinary Oncology Cooperative Group,13,0,1,active_comparator,4,fluorouracil;gemcitabine;leucovorin;nal-iri;oxaliplatin;paclitaxel,ciprofloxacin;fluorouracil;gemcitabine;leucovorin;nal-iri;oxaliplatin;paclitaxel,TOP1,Small Molecule,,0,1,0,0,0,1,1,0,,metastatic · 1st-line · squamous · measurable (RECIST) · ECOG 0-1
NCT07030257,Study of CP-383 in Patients With Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,150,Tasca Therapeutics,Tasca Therapeutics,1,1,0,multi_experimental,10,cp-383,cp-383,,,,0,1,0,0,0,0,0,0,,metastatic · small-cell
NCT07033689,"Feasibility Study of Suizenji, in Patients With Unresectable Pancreatic Ductal Adenocarcinoma (SUNRISE-II)",EARLY_PHASE1,Phase 1,RECRUITING,10,SONIRE Therapeutics Inc.,SONIRE Therapeutics,2,1,0,single_arm,1,device: suizenji (an ultrasound-guided hifu therapy system);gem/nab-ptx;mfolfirinox adjuvant;nal-iri/fl,device: suizenji (an ultrasound-guided hifu therapy system);gem/nab-ptx;mfolfirinox adjuvant;nal-iri/fl,IRI,Small Molecule,,0,1,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0 - 1
NCT07049055,A Clinical Trial to Evaluate EDV Nanocell Therapy With Gemcitabine and Nab-paclitaxel in Pancreatic Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,144,Engeneic Pty Limited,Engeneic Pty,2,1,0,placebo_comparator,2,gemcitabine;nab paclitaxel.,e-edv-d682;edv-gc;gemcitabine;nab paclitaxel.,EGFR,Small Molecule,EGFR,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT07066098,"A Multicenter Study of IBI343 Monotherapy Versus Placebo in Subjects With Previously Treated, Claudin (CLDN) 18.2-positive, Pancreatic Cancer(G-HOPE-002)",PHASE3,Phase 3,RECRUITING,201,Innovent Biologics (Suzhou) Co. Ltd.,Innovent,107,1,0,placebo_comparator,2,,ibi343,CLDN18,ADC,CLDN18.2,1,0,0,0,0,0,0,0,,metastatic
NCT07066657,A Study of MRG007 (ARR-217) in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,572,"ArriVent BioPharma, Inc.",ArriVent BioPharma,5,1,0,multi_experimental,2,,mrg007;mrg007 and bevacizumab,EGFR,Monoclonal Antibody,EGFR,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07072728,Psilocybin-Assisted Psychotherapy in Cancer Patients With Adjustment Disorder,PHASE2,Phase 2,RECRUITING,87,Psyence Australia Pty Ltd,Psyence Australia Pty,1,1,0,active_comparator,3,psilocybin therapy,,,,,0,0,0,0,0,0,0,0,,metastatic
NCT07076121,A Study Comparing Navlimetostat (BMS-986504) in Combination With Nab-paclitaxel and Gemcitabine Versus Placebo in Combination With Nab-paclitaxel and Gemcitabine in Participants With Untreated Metastatic Pancreatic Ductal Adenocarcinoma With Homozygous MTAP Deletion (MountainTAP-30),PHASE2;PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,470,Bristol-Myers Squibb,Bristol Myers Squibb,764,1,1,placebo_comparator,6,gemcitabine;nab-paclitaxel,gemcitabine;nab-paclitaxel;navlimetostat,MTAP,Small Molecule,MTAP,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07079228,A Study to Compare QLS31905 and Chemotherapy With Placebo and Chemotherapy in Participants With Pancreatic Cancer,PHASE3,Phase 3,RECRUITING,602,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,active_comparator,2,gemcitabine;nab-paclitaxel.;placebo for qls31905,gemcitabine;nab-paclitaxel.;qls31905,CLDN18.2,Bispecific Antibody,CLDN18.2,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT07087054,Carcinoid Syndrome Efficacy Study Featuring an Oral Daily Paltusotine Regimen,PHASE3,Phase 3,RECRUITING,141,Crinetics Pharmaceuticals Inc.,Crinetics Pharmaceuticals,4,1,0,placebo_comparator,2,,paltusotine,SSTR2,Small Molecule,SSTR2,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous
NCT07089940,OMO-103 for the Treatment of Locally Advanced or Metastatic Pancreatic Ductal Adenocarcinoma,EARLY_PHASE1,Phase 1,RECRUITING,12,OHSU Knight Cancer Institute,OHSU Knight Cancer Institute,48,0,0,single_arm,1,biopsy procedure;biospecimen collection;computed tomography;magnetic resonance imaging;myc inhibitor omo-103,biopsy procedure;biospecimen collection;computed tomography;magnetic resonance imaging;myc inhibitor omo-103,MYC,Small Molecule,,0,1,0,0,0,1,0,0,,metastatic · 1st-line · adenoca.
NCT07090499,A Study to Learn About the Study Medicine Called PF-08046876 in People With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,540,Pfizer,Pfizer,687,1,1,multi_experimental,3,pf-08046876,pf-08046876,ITGB6,ADC,,1,1,0,0,0,0,0,0,,advanced · measurable (RECIST)
NCT07094204,A Study to Find a Suitable Dose of ASP5834 in Adults With Solid Tumors,PHASE1,Phase 1,RECRUITING,364,Astellas Pharma Inc,Astellas,171,1,1,multi_experimental,6,asp5834,asp5834;panitumumab,KRAS,Small Molecule,KRAS;MMR;MSI;MSI-H;dMMR;genomic,0,1,0,1,1,0,0,1,"KRASm, MSI-H/dMMR",metastatic · adenoca. · measurable (RECIST)
NCT07106827,A Study of GV20-0251 in Advanced or Refractory Solid Tumors,PHASE1,Phase 1,RECRUITING,10,West China Hospital,West China Hospital,11,0,0,single_arm,1,gv20-0251,gv20-0251,IGSF8,Oncolytic Virus,IGSF8 RNA;IGSF8 membrane protein;PD-L1,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT07114315,A Study of AK130 in Combination With AK112 for the Treatment of Advanced Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,160,Akeso,Akeso,103,1,0,multi_experimental,2,ak112,ak112;ak130,PD-1,Bispecific Antibody,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07114861,The KN510713 Study in Combination With mFOLFIRINOX,PHASE1;PHASE2,Phase 2,RECRUITING,30,"New Cancer Cure-Bio Co.,Ltd.",New Cancer Cure-Bio,2,1,0,multi_experimental,2,combination chemotherapy: mfolfirinox;study drug: kn510,combination chemotherapy: mfolfirinox;study drug: kn510,,,,0,1,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT07126158,Stereotactic Body Radiotherapy Plus FAK and RAF/MEK Inhibition in Advanced Pancreatic Adenocarcinoma,PHASE2,Phase 2,RECRUITING,36,Washington University School of Medicine,Washington University School of Medicine,178,0,0,active_comparator,2,stereotactic body radiotherapy,avutometinib;defactinib;stereotactic body radiotherapy,FAK,Small Molecule,PD-L1,0,1,0,0,0,0,0,0,,locally advanced · adenoca.
NCT07127874,A Study of PHN-012 in Patients With Advanced Solid Tumors,PHASE1,Phase 1,RECRUITING,165,Pheon Therapeutics,Pheon Therapeutics,2,1,0,single_arm,1,phn-012,phn-012,,ADC,,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07131514,HRS-4642 in Combination With Gemcitabine and Albumin-bound Paclitaxel and Adebrelimab for Neoadjuvant and Adjuvant Treatment of Pancreatic Cancer,PHASE2,Phase 2,RECRUITING,30,Ruijin Hospital,Ruijin Hospital,16,0,0,single_arm,1,hrs-4642+ag +adebrelimab,hrs-4642+ag +adebrelimab,PD-1,Monoclonal Antibody,MET;PD-L1,1,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07138846,A Study Comparing MRG004A Plus Best Supportive Care Versus Placebo and Best Supportive Care in the Treatment of Patients With Advanced Pancreatic Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,231,"Lepu Biopharma Co., Ltd.",Lepu Biopharma,16,1,0,placebo_comparator,2,placebo plus best supportive care,mrg004a plus best supportive care,,,,0,1,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT07145255,"Phase 1/2 Dose Finding, Safety and PK Study in Advanced Refractory Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,150,MBrace Therapeutics,MBrace Therapeutics,2,1,0,multi_experimental,3,adc,adc,,ADC,AR;HER2,1,1,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT07148128,"Phase 1/2a Study to Assess the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of WEF-001 as Monotherapy in Advanced KRAS-Mutant Solid Tumours.",PHASE1;PHASE2,Phase 2,RECRUITING,110,Auricula Biosciences Inc.,Auricula Biosciences,1,1,0,single_arm,1,wef-001,wef-001,KRAS,Small Molecule,KRAS,0,1,0,1,0,0,0,1,KRASm,metastatic · adenoca. · measurable (RECIST) · ECOG 1
NCT07153289,CD318-targeted CAR-T Cell Therapy in Patients With Pancreatic Cancer (ResCPa),PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,38,University Hospital Tuebingen,University Hospital Tuebingen,6,0,0,single_arm,1,cd318-car-t cells,cd318-car-t cells,CD318,CAR-T,,1,1,0,0,0,0,0,0,,metastatic · measurable (RECIST)
